DATEREALISATION,JOUR_SEMAINE,NUM_SEMAINE,NUM_MOIS,ANNEE,CENTRE,CAT_ACTE,CAT_ACTE_COUNT,SUM_PRECISION,METEO,VACANCE
2018-09-21,5,38,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,0,0,27.1,0
2018-09-21,5,38,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,6,3,27.1,0
2018-09-21,5,38,9,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,1,0,27.1,0
2018-09-21,5,38,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,27,25,27.1,0
2018-09-21,5,38,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,20,15,27.1,0
2018-09-21,5,38,9,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,34,7,27.1,0
2018-09-21,5,38,9,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,4,1,27.1,0
2018-09-21,5,38,9,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,1,1,27.1,0
2018-09-21,5,38,9,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,16,8,27.1,0
2018-09-24,1,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,3,0,20.9,0
2018-09-24,1,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,16,12,20.9,0
2018-09-24,1,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,11,9,20.9,0
2018-09-24,1,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,12,2,20.9,0
2018-09-24,1,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,6,3,20.9,0
2018-09-24,1,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,0,0,20.9,0
2018-09-24,1,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,6,2,20.9,0
2018-09-24,1,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,4,2,20.9,0
2018-09-24,1,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,26,20,20.9,0
2018-09-24,1,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,22,20,20.9,0
2018-09-24,1,39,9,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,27,8,20.9,0
2018-09-24,1,39,9,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,10,3,20.9,0
2018-09-24,1,39,9,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,4,0,20.9,0
2018-09-24,1,39,9,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,11,2,20.9,0
2018-09-25,2,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,3,2,22.7,0
2018-09-25,2,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,13,9,22.7,0
2018-09-25,2,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,5,4,22.7,0
2018-09-25,2,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,10,2,22.7,0
2018-09-25,2,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,8,2,22.7,0
2018-09-25,2,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,1,0,22.7,0
2018-09-25,2,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,10,3,22.7,0
2018-09-25,2,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,8,2,22.7,0
2018-09-25,2,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,24,21,22.7,0
2018-09-25,2,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,26,22,22.7,0
2018-09-25,2,39,9,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,28,8,22.7,0
2018-09-25,2,39,9,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,7,4,22.7,0
2018-09-25,2,39,9,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,2,0,22.7,0
2018-09-25,2,39,9,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,11,4,22.7,0
2018-09-26,3,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,11,5,25.8,0
2018-09-26,3,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,14,12,25.8,0
2018-09-26,3,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,8,6,25.8,0
2018-09-26,3,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,13,3,25.8,0
2018-09-26,3,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,3,2,25.8,0
2018-09-26,3,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,0,0,25.8,0
2018-09-26,3,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,15,4,25.8,0
2018-09-26,3,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,11,3,25.8,0
2018-09-26,3,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,26,17,25.8,0
2018-09-26,3,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,17,13,25.8,0
2018-09-26,3,39,9,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,39,7,25.8,0
2018-09-26,3,39,9,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,8,3,25.8,0
2018-09-26,3,39,9,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,1,0,25.8,0
2018-09-26,3,39,9,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,19,5,25.8,0
2018-09-27,4,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,5,0,28.3,0
2018-09-27,4,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,16,16,28.3,0
2018-09-27,4,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,4,3,28.3,0
2018-09-27,4,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,9,0,28.3,0
2018-09-27,4,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,3,2,28.3,0
2018-09-27,4,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,0,0,28.3,0
2018-09-27,4,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,4,2,28.3,0
2018-09-27,4,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,9,4,28.3,0
2018-09-27,4,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,24,21,28.3,0
2018-09-27,4,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,21,20,28.3,0
2018-09-27,4,39,9,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,31,7,28.3,0
2018-09-27,4,39,9,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,16,6,28.3,0
2018-09-27,4,39,9,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,1,0,28.3,0
2018-09-27,4,39,9,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,11,3,28.3,0
2018-09-28,5,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,5,2,29.2,0
2018-09-28,5,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,24,22,29.2,0
2018-09-28,5,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,8,6,29.2,0
2018-09-28,5,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,13,2,29.2,0
2018-09-28,5,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,7,2,29.2,0
2018-09-28,5,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,0,0,29.2,0
2018-09-28,5,39,9,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,7,2,29.2,0
2018-09-28,5,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,5,1,29.2,0
2018-09-28,5,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,29,24,29.2,0
2018-09-28,5,39,9,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,17,14,29.2,0
2018-09-28,5,39,9,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,20,6,29.2,0
2018-09-28,5,39,9,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,8,2,29.2,0
2018-09-28,5,39,9,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,3,1,29.2,0
2018-09-28,5,39,9,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,9,3,29.2,0
2018-10-01,1,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,3,0,19.0,0
2018-10-01,1,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,9,8,19.0,0
2018-10-01,1,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,11,9,19.0,0
2018-10-01,1,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,11,3,19.0,0
2018-10-01,1,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,1,1,19.0,0
2018-10-01,1,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,0,0,19.0,0
2018-10-01,1,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,6,2,19.0,0
2018-10-01,1,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,7,3,19.0,0
2018-10-01,1,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,24,19,19.0,0
2018-10-01,1,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,25,20,19.0,0
2018-10-01,1,40,10,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,33,5,19.0,0
2018-10-01,1,40,10,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,10,3,19.0,0
2018-10-01,1,40,10,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,3,1,19.0,0
2018-10-01,1,40,10,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,10,2,19.0,0
2018-10-02,2,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,5,2,19.9,0
2018-10-02,2,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,14,14,19.9,0
2018-10-02,2,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,11,8,19.9,0
2018-10-02,2,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,13,4,19.9,0
2018-10-02,2,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,2,2,19.9,0
2018-10-02,2,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,1,0,19.9,0
2018-10-02,2,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,6,2,19.9,0
2018-10-02,2,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,6,1,19.9,0
2018-10-02,2,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,18,13,19.9,0
2018-10-02,2,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,30,24,19.9,0
2018-10-02,2,40,10,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,36,6,19.9,0
2018-10-02,2,40,10,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,9,5,19.9,0
2018-10-02,2,40,10,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,3,0,19.9,0
2018-10-02,2,40,10,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,15,7,19.9,0
2018-10-03,3,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,11,4,23.0,0
2018-10-03,3,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,11,8,23.0,0
2018-10-03,3,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,6,5,23.0,0
2018-10-03,3,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,12,2,23.0,0
2018-10-03,3,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,8,2,23.0,0
2018-10-03,3,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,0,0,23.0,0
2018-10-03,3,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,22,7,23.0,0
2018-10-03,3,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,10,3,23.0,0
2018-10-03,3,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,28,24,23.0,0
2018-10-03,3,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,20,19,23.0,0
2018-10-03,3,40,10,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,15,2,23.0,0
2018-10-03,3,40,10,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,6,1,23.0,0
2018-10-03,3,40,10,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,5,1,23.0,0
2018-10-03,3,40,10,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,24,8,23.0,0
2018-10-04,4,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,6,3,26.1,0
2018-10-04,4,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,8,4,26.1,0
2018-10-04,4,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,8,6,26.1,0
2018-10-04,4,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,8,1,26.1,0
2018-10-04,4,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,2,1,26.1,0
2018-10-04,4,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,2,0,26.1,0
2018-10-04,4,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,3,0,26.1,0
2018-10-04,4,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,6,4,26.1,0
2018-10-04,4,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,21,16,26.1,0
2018-10-04,4,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,23,20,26.1,0
2018-10-04,4,40,10,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,25,5,26.1,0
2018-10-04,4,40,10,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,15,8,26.1,0
2018-10-04,4,40,10,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,1,0,26.1,0
2018-10-04,4,40,10,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,8,1,26.1,0
2018-10-05,5,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,3,1,27.4,0
2018-10-05,5,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,26,19,27.4,0
2018-10-05,5,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,7,6,27.4,0
2018-10-05,5,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,11,4,27.4,0
2018-10-05,5,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,3,2,27.4,0
2018-10-05,5,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,3,2,27.4,0
2018-10-05,5,40,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,4,1,27.4,0
2018-10-05,5,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,2,0,27.4,0
2018-10-05,5,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,27,21,27.4,0
2018-10-05,5,40,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,32,28,27.4,0
2018-10-05,5,40,10,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,8,2,27.4,0
2018-10-05,5,40,10,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,12,6,27.4,0
2018-10-05,5,40,10,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,2,0,27.4,0
2018-10-05,5,40,10,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,13,3,27.4,0
2018-10-08,1,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,6,4,16.8,0
2018-10-08,1,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,19,14,16.8,0
2018-10-08,1,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,6,6,16.8,0
2018-10-08,1,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,18,5,16.8,0
2018-10-08,1,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,6,1,16.8,0
2018-10-08,1,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,1,1,16.8,0
2018-10-08,1,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,7,2,16.8,0
2018-10-08,1,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,7,0,16.8,0
2018-10-08,1,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,31,20,16.8,0
2018-10-08,1,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,24,23,16.8,0
2018-10-08,1,41,10,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,35,7,16.8,0
2018-10-08,1,41,10,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,7,3,16.8,0
2018-10-08,1,41,10,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,4,0,16.8,0
2018-10-08,1,41,10,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,9,3,16.8,0
2018-10-09,2,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,12,3,24.2,0
2018-10-09,2,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,18,17,24.2,0
2018-10-09,2,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,7,5,24.2,0
2018-10-09,2,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,16,3,24.2,0
2018-10-09,2,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,4,3,24.2,0
2018-10-09,2,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,1,0,24.2,0
2018-10-09,2,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,5,1,24.2,0
2018-10-09,2,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,12,4,24.2,0
2018-10-09,2,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,26,14,24.2,0
2018-10-09,2,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,21,18,24.2,0
2018-10-09,2,41,10,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,31,2,24.2,0
2018-10-09,2,41,10,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,6,1,24.2,0
2018-10-09,2,41,10,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,6,0,24.2,0
2018-10-09,2,41,10,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,14,5,24.2,0
2018-10-10,3,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,10,2,22.0,0
2018-10-10,3,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,15,13,22.0,0
2018-10-10,3,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,6,4,22.0,0
2018-10-10,3,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,17,2,22.0,0
2018-10-10,3,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,6,3,22.0,0
2018-10-10,3,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,0,0,22.0,0
2018-10-10,3,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,14,1,22.0,0
2018-10-10,3,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,15,6,22.0,0
2018-10-10,3,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,36,26,22.0,0
2018-10-10,3,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,24,17,22.0,0
2018-10-10,3,41,10,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,42,12,22.0,0
2018-10-10,3,41,10,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,13,7,22.0,0
2018-10-10,3,41,10,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,2,0,22.0,0
2018-10-10,3,41,10,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,20,6,22.0,0
2018-10-11,4,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,4,2,24.5,0
2018-10-11,4,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,7,5,24.5,0
2018-10-11,4,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,15,10,24.5,0
2018-10-11,4,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,10,3,24.5,0
2018-10-11,4,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,7,2,24.5,0
2018-10-11,4,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,1,0,24.5,0
2018-10-11,4,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,3,0,24.5,0
2018-10-11,4,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,9,5,24.5,0
2018-10-11,4,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,25,18,24.5,0
2018-10-11,4,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,19,15,24.5,0
2018-10-11,4,41,10,18,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,31,5,24.5,0
2018-10-11,4,41,10,18,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,17,10,24.5,0
2018-10-11,4,41,10,18,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,4,1,24.5,0
2018-10-11,4,41,10,18,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,12,7,24.5,0
2018-10-12,5,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,2,0,25.6,0
2018-10-12,5,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,14,9,25.6,0
2018-10-12,5,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,10,9,25.6,0
2018-10-12,5,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,13,6,25.6,0
2018-10-12,5,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,3,3,25.6,0
2018-10-12,5,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,1,0,25.6,0
2018-10-12,5,41,10,18,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,8,6,25.6,0
2018-10-12,5,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,7,3,25.6,0
2018-10-12,5,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,28,23,25.6,0
2018-10-12,5,41,10,18,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,27,22,25.6,0
